#Vega Scene - Grønt tak, 6.96.0, Vannføring, dogn
Tidspunkt;Vannføring (m³/s);Korrigert;Kontrollert
2021-06-01 11:00:00Z;1,007291E-06;0;1
2021-06-02 11:00:00Z;9,940964E-07;0;1
2021-06-03 11:00:00Z;9,749992E-07;0;1
2021-06-04 11:00:00Z;1,029165E-06;0;1
2021-06-05 11:00:00Z;9,326389E-07;0;1
2021-06-06 11:00:00Z;8,336808E-07;0;1
2021-06-07 11:00:00Z;8,989578E-07;0;1
2021-06-08 11:00:00Z;1,007638E-06;0;1
2021-06-09 11:00:00Z;1,079166E-06;0;1
2021-06-10 11:00:00Z;1,166318E-06;0;1
2021-06-11 11:00:00Z;1,147221E-06;0;1
2021-06-12 11:00:00Z;1,086804E-06;0;1
2021-06-13 11:00:00Z;9,91319E-07;0;1
2021-06-14 11:00:00Z;2,271875E-06;0;1
2021-06-15 11:00:00Z;9,93055E-07;0;1
2021-06-16 11:00:00Z;8,628472E-07;0;1
2021-06-17 11:00:00Z;1,338646E-05;0;1
2021-06-18 11:00:00Z;1,517674E-05;0;1
2021-06-19 11:00:00Z;1,126387E-06;0;1
2021-06-20 11:00:00Z;2,890971E-06;0;1
2021-06-21 11:00:00Z;1,220938E-05;0;1
2021-06-22 11:00:00Z;6,644794E-06;0;1
2021-06-23 11:00:00Z;1,143402E-06;0;1
2021-06-24 11:00:00Z;1,021478E-06;0;1
2021-06-25 11:00:00Z;9,867854E-07;0;1
2021-06-26 11:00:00Z;1,035763E-06;0;1
2021-06-27 11:00:00Z;1,080555E-06;0;1
2021-06-28 11:00:00Z;1,069791E-06;0;1
2021-06-29 11:00:00Z;1,074999E-06;0;1
2021-06-30 11:00:00Z;1,068749E-06;0;1
2021-07-01 11:00:00Z;1,130554E-06;0;1
2021-07-02 11:00:00Z;1,126388E-06;0;1
2021-07-03 11:00:00Z;1,191666E-06;0;1
2021-07-04 11:00:00Z;2,304514E-06;0;1
2021-07-05 11:00:00Z;2,88021E-06;0;1
2021-07-06 11:00:00Z;7,554928E-06;0;1
2021-07-07 11:00:00Z;8,192363E-06;0;1
2021-07-08 11:00:00Z;1,294365E-06;0;1
2021-07-09 11:00:00Z;3,513542E-06;0;1
2021-07-10 11:00:00Z;1,270729E-05;0;1
2021-07-11 11:00:00Z;2,114238E-06;0;1
2021-07-12 11:00:00Z;1,221478E-06;0;1
2021-07-13 11:00:00Z;1,120138E-06;0;1
2021-07-14 11:00:00Z;1,270486E-06;0;1
2021-07-15 11:00:00Z;1,210068E-06;0;1
2021-07-16 11:00:00Z;1,130902E-06;0;1
2021-07-17 11:00:00Z;1,150693E-06;0;1
2021-07-18 11:00:00Z;1,179224E-06;0;1
2021-07-19 11:00:00Z;1,09479E-06;0;1
2021-07-20 11:00:00Z;1,122221E-06;0;1
2021-07-21 11:00:00Z;1,097916E-06;0;1
2021-07-22 11:00:00Z;1,116318E-06;0;1
2021-07-23 11:00:00Z;1,159374E-06;0;1
2021-07-24 11:00:00Z;1,185763E-06;0;1
2021-07-25 11:00:00Z;1,122221E-06;0;1
2021-07-26 11:00:00Z;1,131249E-06;0;1
2021-07-27 11:00:00Z;3,929014E-05;0;1
2021-07-28 11:00:00Z;0,0001068926;0;1
2021-07-29 11:00:00Z;7,614965E-05;0;1
2021-07-30 11:00:00Z;1,029583E-05;0;1
2021-07-31 11:00:00Z;1,39236E-06;0;1
2021-08-01 11:00:00Z;1,120485E-06;0;1
2021-08-02 11:00:00Z;8,635417E-07;0;1
2021-08-03 11:00:00Z;9,471827E-07;0;1
2021-08-04 11:00:00Z;2,209376E-06;0;1
2021-08-05 11:00:00Z;1,259373E-06;0;1
2021-08-06 11:00:00Z;3,469445E-06;0;1
2021-08-07 11:00:00Z;1,377463E-06;0;1
2021-08-08 11:00:00Z;1,148263E-06;0;1
2021-08-09 11:00:00Z;1,221071E-06;0;1
2021-08-10 11:00:00Z;1,124285E-06;0;1
2021-08-11 11:00:00Z;1,026449E-06;0;1
2021-08-12 11:00:00Z;1,041197E-06;0;1
2021-08-13 11:00:00Z;1,035356E-06;0;1
2021-08-14 11:00:00Z;1,049305E-06;0;1
2021-08-15 11:00:00Z;1,080207E-06;0;1
2021-08-16 11:00:00Z;1,055207E-06;0;1
2021-08-17 11:00:00Z;9,927076E-07;0;1
2021-08-18 11:00:00Z;1,035069E-06;0;1
2021-08-19 11:00:00Z;1,02852E-06;0;1
2021-08-20 11:00:00Z;1,018402E-06;0;1
2021-08-21 11:00:00Z;1,030902E-06;0;1
2021-08-22 11:00:00Z;1,019148E-06;0;1
2021-08-23 11:00:00Z;1,038928E-06;0;1
2021-08-24 11:00:00Z;1,057638E-06;0;1
2021-08-25 11:00:00Z;9,913186E-07;0;1
2021-08-26 11:00:00Z;9,920132E-07;0;1
2021-08-27 11:00:00Z;1,026055E-06;0;1
2021-08-28 11:00:00Z;1,066666E-06;0;1
2021-08-29 11:00:00Z;1,095421E-06;0;1
2021-08-30 11:00:00Z;;0;1
2021-08-31 11:00:00Z;;0;1
2021-09-01 11:00:00Z;;0;1
2021-09-02 11:00:00Z;;0;1
2021-09-03 11:00:00Z;1,060069E-06;0;1
2021-09-04 11:00:00Z;1,052777E-06;0;1
2021-09-05 11:00:00Z;1,088194E-06;0;1
2021-09-06 11:00:00Z;1,015624E-06;0;1
2021-09-07 11:00:00Z;1,080207E-06;0;1
2021-09-08 11:00:00Z;1,081652E-06;0;1
2021-09-09 11:00:00Z;;0;1
2021-09-10 11:00:00Z;1,073238E-06;0;1
2021-09-11 11:00:00Z;1,734374E-06;0;1
2021-09-12 11:00:00Z;2,820486E-06;0;1
2021-09-13 11:00:00Z;1,204513E-06;0;1
2021-09-14 11:00:00Z;1,030208E-06;0;1
2021-09-15 11:00:00Z;9,295137E-07;0;1
2021-09-16 11:00:00Z;1,202083E-06;0;1
2021-09-17 11:00:00Z;1,032291E-06;0;1
2021-09-18 11:00:00Z;9,305551E-07;0;1
2021-09-19 11:00:00Z;9,218747E-07;0;1
2021-09-20 11:00:00Z;9,249994E-07;0;1
2021-09-21 11:00:00Z;1,690625E-06;0;1
2021-09-22 11:00:00Z;1,273957E-06;0;1
2021-09-23 11:00:00Z;2,415973E-06;0;1
2021-09-24 11:00:00Z;1,305555E-06;0;1
2021-09-25 11:00:00Z;1,25729E-06;0;1
2021-09-26 11:00:00Z;1,098957E-06;0;1
2021-09-27 11:00:00Z;5,149304E-06;0;1
2021-09-28 11:00:00Z;1,267465E-05;0;1
2021-09-29 11:00:00Z;1,325346E-06;0;1
2021-09-30 11:00:00Z;3,283091E-05;0;1
2021-10-01 11:00:00Z;8,982919E-05;0;1
2021-10-02 11:00:00Z;0,00025177;0;1
2021-10-03 11:00:00Z;0,0002340076;0;1
2021-10-04 11:00:00Z;5,344238E-05;0;1
2021-10-05 11:00:00Z;0,0001108313;0;1
2021-10-06 11:00:00Z;1,350521E-05;0;1
2021-10-07 11:00:00Z;5,012848E-06;0;1
2021-10-08 11:00:00Z;3,929237E-05;0;1
2021-10-09 11:00:00Z;1,157817E-05;0;1
2021-10-10 11:00:00Z;1,699375E-05;0;1
2021-10-11 11:00:00Z;8,570486E-06;0;1
2021-10-12 11:00:00Z;2,475694E-06;0;1
2021-10-13 11:00:00Z;1,063541E-06;0;1
2021-10-14 11:00:00Z;1,130554E-06;0;1
2021-10-15 11:00:00Z;9,46528E-07;0;1
2021-10-16 11:00:00Z;6,45652E-07;0;1
2021-10-17 11:00:00Z;6,232638E-07;0;1
2021-10-18 11:00:00Z;6,579859E-07;0;1
2021-10-19 11:00:00Z;6,946285E-05;0;1
2021-10-20 11:00:00Z;3,851112E-05;0;1
2021-10-21 11:00:00Z;7,32711E-06;0;1
2021-10-22 11:00:00Z;2,477083E-06;0;1
2021-10-23 11:00:00Z;1,080208E-06;0;1
2021-10-24 11:00:00Z;1,265971E-06;0;1
2021-10-25 11:00:00Z;1,927431E-06;0;1
2021-10-26 11:00:00Z;1,932292E-06;0;1
2021-10-27 11:00:00Z;3,794719E-05;0;1
2021-10-28 11:00:00Z;1,628438E-05;0;1
2021-10-29 11:00:00Z;6,881249E-06;0;1
2021-10-30 11:00:00Z;9,025693E-06;0;1
2021-10-31 11:00:00Z;6,347326E-05;0;1
2021-11-01 11:00:00Z;9,104691E-05;0;1
2021-11-02 11:00:00Z;1,215104E-05;0;1
2021-11-03 11:00:00Z;5,368405E-06;0;1
2021-11-04 11:00:00Z;3,237154E-06;0;1
2021-11-05 11:00:00Z;2,341318E-06;0;1
2021-11-06 11:00:00Z;2,595139E-06;0;1
2021-11-07 11:00:00Z;6,752849E-05;0;1
2021-11-08 11:00:00Z;8,315972E-06;0;1
2021-11-09 11:00:00Z;4,711493E-05;0;1
2021-11-10 11:00:00Z;1,068923E-05;0;1
2021-11-11 11:00:00Z;4,854577E-06;0;1
2021-11-12 11:00:00Z;2,820834E-06;0;1
2021-11-13 11:00:00Z;3,709027E-06;0;1
2021-11-14 11:00:00Z;2,158681E-06;0;1
2021-11-15 11:00:00Z;2,608334E-06;0;1
2021-11-16 11:00:00Z;2,680635E-06;0;1
2021-11-17 11:00:00Z;2,825105E-05;0;1
2021-11-18 11:00:00Z;8,928472E-06;0;1
2021-11-19 11:00:00Z;5,427084E-06;0;1
2021-11-20 11:00:00Z;2,921878E-06;0;1
2021-11-21 11:00:00Z;1,503169E-06;0;1
2021-11-22 11:00:00Z;4,281247E-07;0;1
2021-11-23 11:00:00Z;5,677083E-07;0;1
2021-11-24 11:00:00Z;6,53472E-07;0;1
2021-11-25 11:00:00Z;6,652778E-07;0;1
2021-11-26 11:00:00Z;6,538192E-07;0;1
2021-11-27 11:00:00Z;6,232636E-07;0;1
2021-11-28 11:00:00Z;6,836806E-07;0;1
2021-11-29 11:00:00Z;7,420139E-07;0;1
2021-11-30 11:00:00Z;6,687497E-07;0;1
2021-12-01 11:00:00Z;6,802081E-07;0;1
2021-12-02 11:00:00Z;6,118054E-07;0;1
2021-12-03 11:00:00Z;6,685711E-07;0;1
2021-12-04 11:00:00Z;6,888889E-07;0;1
2021-12-05 11:00:00Z;6,638888E-07;0;1
2021-12-06 11:00:00Z;6,163192E-07;0;1
2021-12-07 11:00:00Z;6,010414E-07;0;1
2021-12-08 11:00:00Z;6,315968E-07;0;1
2021-12-09 11:00:00Z;6,299294E-07;0;1
2021-12-10 11:00:00Z;6,45486E-07;0;1
2021-12-11 11:00:00Z;7,013887E-07;0;1
2021-12-12 11:00:00Z;2,132292E-06;0;1
2021-12-13 11:00:00Z;9,032637E-06;0;1
2021-12-14 11:00:00Z;3,982985E-06;0;1
2021-12-15 11:00:00Z;3,92639E-06;0;1
2021-12-16 11:00:00Z;2,212847E-06;0;1
2021-12-17 11:00:00Z;9,06945E-07;0;1
2021-12-18 11:00:00Z;5,468748E-07;0;1
2021-12-19 11:00:00Z;4,69097E-07;0;1
2021-12-20 11:00:00Z;4,975692E-07;0;1
2021-12-21 11:00:00Z;6,069441E-07;0;1
2021-12-22 11:00:00Z;6,638885E-07;0;1
2021-12-23 11:00:00Z;6,631944E-07;0;1
2021-12-24 11:00:00Z;6,534721E-07;0;1
2021-12-25 11:00:00Z;6,385414E-07;0;1
2021-12-26 11:00:00Z;6,656248E-07;0;1
2021-12-27 11:00:00Z;7,145833E-07;0;1
2021-12-28 11:00:00Z;6,94366E-07;0;1
2021-12-29 11:00:00Z;7,166667E-07;0;1
2021-12-30 11:00:00Z;7,750001E-07;0;1
2021-12-31 11:00:00Z;7,708334E-07;0;1
2022-01-01 11:00:00Z;7,777778E-07;0;1
2022-01-02 11:00:00Z;7,559026E-07;0;1
2022-01-03 11:00:00Z;4,515624E-06;0;1
2022-01-04 11:00:00Z;2,291318E-06;0;1
2022-01-05 11:00:00Z;1,340624E-06;0;1
2022-01-06 11:00:00Z;6,94097E-07;0;1
2022-01-07 11:00:00Z;5,84507E-07;0;1
2022-01-08 11:00:00Z;5,947912E-07;0;1
2022-01-09 11:00:00Z;7,045138E-07;0;1
2022-01-10 11:00:00Z;8,845066E-07;0;1
2022-01-11 11:00:00Z;2,509896E-05;0;1
2022-01-12 11:00:00Z;1,36941E-05;0;1
2022-01-13 11:00:00Z;2,432326E-05;0;1
2022-01-14 11:00:00Z;6,165972E-05;0;1
2022-01-15 11:00:00Z;3,279861E-06;0;1
2022-01-16 11:00:00Z;1,290971E-06;0;1
2022-01-17 11:00:00Z;5,927081E-07;0;1
2022-01-18 11:00:00Z;3,506944E-07;0;1
2022-01-19 11:00:00Z;7,133681E-06;0;1
2022-01-20 11:00:00Z;1,584028E-06;0;1
2022-01-21 11:00:00Z;4,878473E-07;0;1
2022-01-22 11:00:00Z;4,892357E-07;0;1
2022-01-23 11:00:00Z;5,371523E-07;0;1
2022-01-24 11:00:00Z;5,697913E-07;0;1
2022-01-25 11:00:00Z;5,28819E-07;0;1
2022-01-26 11:00:00Z;5,954859E-07;0;1
2022-01-27 11:00:00Z;8,551737E-06;0;1
2022-01-28 11:00:00Z;2,024653E-06;0;1
2022-01-29 11:00:00Z;1,894584E-05;0;1
2022-01-30 11:00:00Z;3,388541E-06;0;1
2022-01-31 11:00:00Z;1,32986E-06;0;1
2022-02-01 11:00:00Z;5,513884E-07;0;1
2022-02-02 11:00:00Z;4,961805E-07;0;1
2022-02-03 11:00:00Z;4,895832E-07;0;1
2022-02-04 11:00:00Z;8,35625E-06;0;1
2022-02-05 11:00:00Z;7,834028E-06;0;1
2022-02-06 11:00:00Z;8,560762E-06;0;1
2022-02-07 11:00:00Z;1,674306E-06;0;1
2022-02-08 11:00:00Z;3,617708E-06;0;1
2022-02-09 11:00:00Z;2,831598E-06;0;1
2022-02-10 11:00:00Z;1,971875E-06;0;1
2022-02-11 11:00:00Z;1,13993E-06;0;1
2022-02-12 11:00:00Z;2,081632E-05;0;1
2022-02-13 11:00:00Z;6,631287E-05;0;1
2022-02-14 11:00:00Z;0,0001842635;0;1
2022-02-15 11:00:00Z;0,0001655368;0;1
2022-02-16 11:00:00Z;4,952916E-05;0;1
2022-02-17 11:00:00Z;9,51632E-06;0;1
2022-02-18 11:00:00Z;3,225E-06;0;1
2022-02-19 11:00:00Z;1,527778E-06;0;1
2022-02-20 11:00:00Z;7,097221E-07;0;1
2022-02-21 11:00:00Z;5,847221E-07;0;1
2022-02-22 11:00:00Z;4,934026E-07;0;1
2022-02-23 11:00:00Z;1,463194E-06;0;1
2022-02-24 11:00:00Z;1,248264E-05;0;1
2022-02-25 11:00:00Z;4,854168E-06;0;1
2022-02-26 11:00:00Z;1,868055E-06;0;1
2022-02-27 11:00:00Z;2,951043E-06;0;1
2022-02-28 11:00:00Z;3,76146E-06;0;1
2022-03-01 11:00:00Z;8,905905E-06;0;1
2022-03-02 11:00:00Z;6,364238E-06;0;1
2022-03-03 11:00:00Z;3,298614E-06;0;1
2022-03-04 11:00:00Z;1,794444E-06;0;1
2022-03-05 11:00:00Z;1,496181E-06;0;1
2022-03-06 11:00:00Z;1,280208E-06;0;1
2022-03-07 11:00:00Z;1,616666E-06;0;1
2022-03-08 11:00:00Z;1,758681E-06;0;1
2022-03-09 11:00:00Z;1,29479E-06;0;1
2022-03-10 11:00:00Z;9,48264E-07;0;1
2022-03-11 11:00:00Z;2,184028E-06;0;1
2022-03-12 11:00:00Z;1,574305E-06;0;1
2022-03-13 11:00:00Z;1,214931E-06;0;1
2022-03-14 11:00:00Z;1,168403E-06;0;1
2022-03-15 11:00:00Z;1,157986E-06;0;1
2022-03-16 11:00:00Z;2,096876E-06;0;1
2022-03-17 11:00:00Z;6,137152E-06;0;1
2022-03-18 11:00:00Z;1,197778E-05;0;1
2022-03-19 11:00:00Z;7,971874E-06;0;1
2022-03-20 11:00:00Z;6,74757E-06;0;1
2022-03-21 11:00:00Z;5,042708E-06;0;1
2022-03-22 11:00:00Z;5,096529E-06;0;1
2022-03-23 11:00:00Z;4,820488E-06;0;1
2022-03-24 11:00:00Z;6,875696E-06;0;1
2022-03-25 11:00:00Z;7,350001E-06;0;1
2022-03-26 11:00:00Z;5,394793E-06;0;1
2022-03-27 11:00:00Z;5,104166E-06;0;1
2022-03-28 11:00:00Z;4,682639E-06;0;1
2022-03-29 11:00:00Z;2,311807E-06;0;1
2022-03-30 11:00:00Z;1,130903E-06;0;1
2022-03-31 11:00:00Z;6,159719E-07;0;1
2022-04-01 11:00:00Z;5,718748E-07;0;1
2022-04-02 11:00:00Z;5,427079E-07;0;1
2022-04-03 11:00:00Z;6,232639E-07;0;1
2022-04-04 11:00:00Z;1,190247E-05;0;1
2022-04-05 11:00:00Z;3,678725E-06;0;1
2022-04-06 11:00:00Z;1,719791E-06;0;1
2022-04-07 11:00:00Z;1,156944E-06;0;1
2022-04-08 11:00:00Z;6,201385E-07;0;1
2022-04-09 11:00:00Z;6,656248E-07;0;1
2022-04-10 11:00:00Z;7,319445E-07;0;1
2022-04-11 11:00:00Z;7,972226E-07;0;1
2022-04-12 11:00:00Z;7,756944E-07;0;1
2022-04-13 11:00:00Z;3,796875E-06;0;1
2022-04-14 11:00:00Z;3,736459E-06;0;1
2022-04-15 11:00:00Z;1,42361E-06;0;1
2022-04-16 11:00:00Z;8,197924E-07;0;1
2022-04-17 11:00:00Z;6,607639E-07;0;1
2022-04-18 11:00:00Z;7,583333E-07;0;1
2022-04-19 11:00:00Z;8,451389E-07;0;1
2022-04-20 11:00:00Z;8,680553E-07;0;1
2022-04-21 11:00:00Z;9,031246E-07;0;1
2022-04-22 11:00:00Z;8,930554E-07;0;1
2022-04-23 11:00:00Z;8,788193E-07;0;1
2022-04-24 11:00:00Z;8,690971E-07;0;1
2022-04-25 11:00:00Z;8,982635E-07;0;1
2022-04-26 11:00:00Z;8,954858E-07;0;1
2022-04-27 11:00:00Z;8,493054E-07;0;1
2022-04-28 11:00:00Z;8,777773E-07;0;1
2022-04-29 11:00:00Z;8,673608E-07;0;1
2022-04-30 11:00:00Z;8,718749E-07;0;1
2022-05-01 11:00:00Z;9,138882E-07;0;1
2022-05-02 11:00:00Z;9,208329E-07;0;1
2022-05-03 11:00:00Z;9,16319E-07;0;1
2022-05-04 11:00:00Z;9,593745E-07;0;1
2022-05-05 11:00:00Z;9,475688E-07;0;1
2022-05-06 11:00:00Z;9,072914E-07;0;1
2022-05-07 11:00:00Z;9,416665E-07;0;1
2022-05-08 11:00:00Z;9,215276E-07;0;1
2022-05-09 11:00:00Z;9,357635E-07;0;1
2022-05-10 11:00:00Z;9,482636E-07;0;1
2022-05-11 11:00:00Z;9,399304E-07;0;1
2022-05-12 11:00:00Z;8,58333E-07;0;1
2022-05-13 11:00:00Z;9,15972E-07;0;1
2022-05-14 11:00:00Z;9,017358E-07;0;1
2022-05-15 11:00:00Z;8,8125E-07;0;1
2022-05-16 11:00:00Z;8,84375E-07;0;1
2022-05-17 11:00:00Z;8,815967E-07;0;1
2022-05-18 11:00:00Z;9,027775E-07;0;1
2022-05-19 11:00:00Z;9,687492E-07;0;1
2022-05-20 11:00:00Z;9,708326E-07;0;1
2022-05-21 11:00:00Z;1,045833E-06;0;1
2022-05-22 11:00:00Z;1,019096E-06;0;1
2022-05-23 11:00:00Z;1,028819E-06;0;1
2022-05-24 11:00:00Z;1,305209E-06;0;1
2022-05-25 11:00:00Z;1,163888E-06;0;1
2022-05-26 11:00:00Z;2,429896E-05;0;1
2022-05-27 11:00:00Z;1,010416E-06;0;1
2022-05-28 11:00:00Z;8,71875E-07;0;1
2022-05-29 11:00:00Z;7,760418E-07;0;1
2022-05-30 11:00:00Z;1,580208E-06;0;1
2022-05-31 11:00:00Z;1,209374E-06;0;1
2022-06-01 11:00:00Z;9,847224E-07;0;1
2022-06-02 11:00:00Z;8,701385E-07;0;1
2022-06-03 11:00:00Z;5,021876E-06;0;1
2022-06-04 11:00:00Z;2,185071E-06;0;1
2022-06-05 11:00:00Z;1,069443E-06;0;1
2022-06-06 11:00:00Z;9,600687E-07;0;1
2022-06-07 11:00:00Z;9,607631E-07;0;1
2022-06-08 11:00:00Z;2,017222E-05;0;1
2022-06-09 11:00:00Z;1,679167E-06;0;1
2022-06-10 11:00:00Z;1,160762E-06;0;1
2022-06-11 11:00:00Z;2,554409E-05;0;1
2022-06-12 11:00:00Z;7,772918E-06;0;1
2022-06-13 11:00:00Z;1,196874E-06;0;1
2022-06-14 11:00:00Z;9,906246E-07;0;1
2022-06-15 11:00:00Z;9,722214E-07;0;1
2022-06-16 11:00:00Z;9,72569E-07;0;1
2022-06-17 11:00:00Z;3,071875E-06;0;1
2022-06-18 11:00:00Z;2,524306E-06;0;1
2022-06-19 11:00:00Z;1,140971E-06;0;1
2022-06-20 11:00:00Z;1,01493E-06;0;1
2022-06-21 11:00:00Z;1,048238E-06;0;1
2022-06-22 11:00:00Z;1,070485E-06;0;1
2022-06-23 11:00:00Z;1,080555E-06;0;1
2022-06-24 11:00:00Z;1,121179E-06;0;1
2022-06-25 11:00:00Z;1,04861E-06;0;1
2022-06-26 11:00:00Z;3,043055E-06;0;1
2022-06-27 11:00:00Z;2,08816E-05;0;1
2022-06-28 11:00:00Z;2,640278E-05;0;1
2022-06-29 11:00:00Z;1,545139E-06;0;1
2022-06-30 11:00:00Z;1,140623E-06;0;1
2022-07-01 11:00:00Z;2,591667E-06;0;1
2022-07-02 11:00:00Z;4,275312E-05;0;1
2022-07-03 11:00:00Z;1,941319E-06;0;1
2022-07-04 11:00:00Z;1,266665E-06;0;1
2022-07-05 11:00:00Z;1,035763E-06;0;1
2022-07-06 11:00:00Z;1,112847E-06;0;1
2022-07-07 11:00:00Z;7,591668E-06;0;1
2022-07-08 11:00:00Z;1,178818E-06;0;1
2022-07-09 11:00:00Z;8,694444E-07;0;1
2022-07-10 11:00:00Z;7,618056E-07;0;1
2022-07-11 11:00:00Z;8,616195E-07;0;1
2022-07-12 11:00:00Z;9,024303E-07;0;1
2022-07-13 11:00:00Z;9,371524E-07;0;1
2022-07-14 11:00:00Z;8,322913E-07;0;1
2022-07-15 11:00:00Z;8,954858E-07;0;1
2022-07-16 11:00:00Z;8,979162E-07;0;1
2022-07-17 11:00:00Z;9,277771E-07;0;1
2022-07-18 11:00:00Z;9,767356E-07;0;1
2022-07-19 11:00:00Z;9,975686E-07;0;1
2022-07-20 11:00:00Z;9,906244E-07;0;1
2022-07-21 11:00:00Z;1,014583E-06;0;1
2022-07-22 11:00:00Z;2,12743E-06;0;1
2022-07-23 11:00:00Z;1,203819E-06;0;1
2022-07-24 11:00:00Z;1,065971E-06;0;1
2022-07-25 11:00:00Z;1,183333E-06;0;1
2022-07-26 11:00:00Z;1,170137E-06;0;1
2022-07-27 11:00:00Z;9,950701E-07;0;1
2022-07-28 11:00:00Z;9,680551E-07;0;1
2022-07-29 11:00:00Z;1,07118E-06;0;1
2022-07-30 11:00:00Z;1,074999E-06;0;1
2022-07-31 11:00:00Z;1,048957E-06;0;1
2022-08-01 11:00:00Z;3,526043E-06;0;1
2022-08-02 11:00:00Z;7,290624E-06;0;1
2022-08-03 11:00:00Z;3,55625E-06;0;1
2022-08-04 11:00:00Z;1,429166E-06;0;1
2022-08-05 11:00:00Z;1,355207E-06;0;1
2022-08-06 11:00:00Z;1,069444E-06;0;1
2022-08-07 11:00:00Z;9,208329E-07;0;1
2022-08-08 11:00:00Z;9,288729E-07;0;1
2022-08-09 11:00:00Z;9,142357E-07;0;1
2022-08-10 11:00:00Z;8,597223E-07;0;1
2022-08-11 11:00:00Z;9,159718E-07;0;1
2022-08-12 11:00:00Z;1,009721E-06;0;1
2022-08-13 11:00:00Z;1,04861E-06;0;1
2022-08-14 11:00:00Z;1,038541E-06;0;1
2022-08-15 11:00:00Z;9,843744E-07;0;1
2022-08-16 11:00:00Z;5,617117E-05;0;1
2022-08-17 11:00:00Z;4,751388E-06;0;1
2022-08-18 11:00:00Z;1,291318E-06;0;1
2022-08-19 11:00:00Z;1,238541E-06;0;1
2022-08-20 11:00:00Z;1,104513E-06;0;1
2022-08-21 11:00:00Z;1,212153E-06;0;1
2022-08-22 11:00:00Z;1,122568E-06;0;1
2022-08-23 11:00:00Z;9,888881E-07;0;1
2022-08-24 11:00:00Z;9,874993E-07;0;1
2022-08-25 11:00:00Z;1,017361E-06;0;1
2022-08-26 11:00:00Z;1,043749E-06;0;1
2022-08-27 11:00:00Z;1,080555E-06;0;1
2022-08-28 11:00:00Z;1,06514E-06;0;1
2022-08-29 11:00:00Z;9,965271E-07;0;1
2022-08-30 11:00:00Z;9,666662E-07;0;1
2022-08-31 11:00:00Z;9,774299E-07;0;1
2022-09-01 11:00:00Z;9,552076E-07;0;1
2022-09-02 11:00:00Z;9,795134E-07;0;1
2022-09-03 11:00:00Z;9,312498E-07;0;1
2022-09-04 11:00:00Z;9,253467E-07;0;1
2022-09-05 11:00:00Z;9,180552E-07;0;1
2022-09-06 11:00:00Z;9,828459E-07;0;1
2022-09-07 11:00:00Z;9,440967E-07;0;1
2022-09-08 11:00:00Z;9,319445E-07;0;1
2022-09-09 11:00:00Z;8,684025E-07;0;1
2022-09-10 11:00:00Z;9,079855E-07;0;1
2022-09-11 11:00:00Z;9,190967E-07;0;1
2022-09-12 11:00:00Z;1,844444E-06;0;1
2022-09-13 11:00:00Z;2,358716E-05;0;1
2022-09-14 11:00:00Z;1,401407E-06;0;1
2022-09-15 11:00:00Z;1,07007E-06;0;1
2022-09-16 11:00:00Z;8,806336E-07;0;1
2022-09-17 11:00:00Z;7,621528E-07;0;1
2022-09-18 11:00:00Z;8,27778E-07;0;1
2022-09-19 11:00:00Z;8,427085E-07;0;1
2022-09-20 11:00:00Z;8,361114E-07;0;1
2022-09-21 11:00:00Z;8,979166E-07;0;1
2022-09-22 11:00:00Z;9,156244E-07;0;1
2022-09-23 11:00:00Z;9,166903E-06;0;1
2022-09-24 11:00:00Z;3,309027E-06;0;1
2022-09-25 11:00:00Z;1,269443E-06;0;1
2022-09-26 11:00:00Z;1,443542E-05;0;1
2022-09-27 11:00:00Z;2,547188E-05;0;1
2022-09-28 11:00:00Z;3,604169E-06;0;1
2022-09-29 11:00:00Z;1,250345E-06;0;1
2022-09-30 11:00:00Z;9,145832E-07;0;1
2022-10-01 11:00:00Z;3,485069E-06;0;1
2022-10-02 11:00:00Z;9,093748E-06;0;1
2022-10-03 11:00:00Z;2,559029E-06;0;1
2022-10-04 11:00:00Z;1,206596E-06;0;1
2022-10-05 11:00:00Z;1,248785E-05;0;1
2022-10-06 11:00:00Z;1,456459E-05;0;1
2022-10-07 11:00:00Z;3,190972E-06;0;1
2022-10-08 11:00:00Z;1,63889E-06;0;1
2022-10-09 11:00:00Z;8,937499E-07;0;1
2022-10-10 11:00:00Z;8,576395E-07;0;1
2022-10-11 11:00:00Z;7,607644E-07;0;1
2022-10-12 11:00:00Z;8,18403E-07;0;1
2022-10-13 11:00:00Z;3,90743E-05;0;1
2022-10-14 11:00:00Z;1,267673E-05;0;1
2022-10-15 11:00:00Z;6,909376E-05;0;1
2022-10-16 11:00:00Z;0,0001219948;0;1
2022-10-17 11:00:00Z;1,755834E-05;0;1
2022-10-18 11:00:00Z;4,560176E-05;0;1
2022-10-19 11:00:00Z;8,167707E-06;0;1
2022-10-20 11:00:00Z;4,702085E-06;0;1
2022-10-21 11:00:00Z;3,338195E-06;0;1
2022-10-22 11:00:00Z;2,295136E-06;0;1
2022-10-23 11:00:00Z;;0;1
2022-10-24 11:00:00Z;;0;1
2022-10-25 11:00:00Z;;0;1
2022-10-26 11:00:00Z;;0;1
2022-10-27 11:00:00Z;;0;1
2022-10-28 11:00:00Z;;0;1
2022-10-29 11:00:00Z;;0;1
2022-10-30 11:00:00Z;;0;1
2022-10-31 11:00:00Z;;0;1
2022-11-01 11:00:00Z;;0;1
2022-11-02 11:00:00Z;;0;1
